rayon,year,value
Tovuz rayonu,2014,3618.0
Tovuz rayonu,2015,2241.0
Tovuz rayonu,2016,16631.0
Tovuz rayonu,2017,21349.0
Tovuz rayonu,2018,11086.0
Tovuz rayonu,2019,17094.0
Tovuz rayonu,2020,1783.0
Tovuz rayonu,2021,2638.0
Tovuz rayonu,2022,7724.0
Tovuz rayonu,2023,8796.0
Tovuz rayonu,2024,5503.0
Quba-Xaçmaz iqtisadi rayonu,2006,147018.0
Quba-Xaçmaz iqtisadi rayonu,2007,136836.0
Quba-Xaçmaz iqtisadi rayonu,2008,142241.0
Quba-Xaçmaz iqtisadi rayonu,2009,149834.0
Quba-Xaçmaz iqtisadi rayonu,2010,197608.0
Quba-Xaçmaz iqtisadi rayonu,2011,208288.0
Quba-Xaçmaz iqtisadi rayonu,2012,191428.0
Quba-Xaçmaz iqtisadi rayonu,2013,189690.0
Quba-Xaçmaz iqtisadi rayonu,2014,220289.0
Quba-Xaçmaz iqtisadi rayonu,2015,186795.0
Quba-Xaçmaz iqtisadi rayonu,2016,191491.0
Quba-Xaçmaz iqtisadi rayonu,2017,239046.0
Quba-Xaçmaz iqtisadi rayonu,2018,254790.0
Quba-Xaçmaz iqtisadi rayonu,2019,418275.0
Quba-Xaçmaz iqtisadi rayonu,2020,89638.0
Quba-Xaçmaz iqtisadi rayonu,2021,369023.0
Quba-Xaçmaz iqtisadi rayonu,2022,378412.0
Quba-Xaçmaz iqtisadi rayonu,2023,466952.0
Quba-Xaçmaz iqtisadi rayonu,2024,515111.0
Xaçmaz rayonu,2006,108993.0
Xaçmaz rayonu,2007,109690.0
Xaçmaz rayonu,2008,115226.0
Xaçmaz rayonu,2009,127665.0
Xaçmaz rayonu,2010,168960.0
Xaçmaz rayonu,2011,180598.0
Xaçmaz rayonu,2012,161556.0
Xaçmaz rayonu,2013,160396.0
Xaçmaz rayonu,2014,172859.0
Xaçmaz rayonu,2015,123831.0
Xaçmaz rayonu,2016,109848.0
Xaçmaz rayonu,2017,128731.0
Xaçmaz rayonu,2018,161070.0
Xaçmaz rayonu,2019,146562.0
Xaçmaz rayonu,2020,9194.0
Xaçmaz rayonu,2021,119234.0
Xaçmaz rayonu,2022,129045.0
Xaçmaz rayonu,2023,160050.0
Xaçmaz rayonu,2024,193640.0
Quba rayonu,2006,7830.0
Quba rayonu,2007,8304.0
Quba rayonu,2008,8153.0
Quba rayonu,2009,12183.0
Quba rayonu,2010,19875.0
Quba rayonu,2011,17070.0
Quba rayonu,2012,18129.0
Quba rayonu,2013,19469.0
Quba rayonu,2014,20466.0
Quba rayonu,2015,29335.0
Quba rayonu,2016,29903.0
Quba rayonu,2017,43691.0
Quba rayonu,2018,51896.0
Quba rayonu,2019,187302.0
Quba rayonu,2020,32882.0
Quba rayonu,2021,95442.0
Quba rayonu,2022,97830.0
Quba rayonu,2023,120397.0
Quba rayonu,2024,94979.0
